ArTId;ArTVersion;ArTCreated;ArTChanged;FournisseurId;FournisseurName;ArTName;ArTXEpsg2154;ArTYEpsg2154;ArRId;ArTType;ArTPrivateCode;ArTFareZone;ArTAccessibility;ArTAudibleSignals;ArTVisualSigns;ArTTown;ArTPostalRegion;ArTGeopoint
50124668;1263148-21133;2018-04-11T00:27:22+02:00;2021-05-05T14:49:19+02:00;59;RATP;POINTE DE CHAVILLE;640121;6856508;21133;bus;5965;3;true;unknown;unknown;Chaville;92022;48.80586435449423,2.1846972357141428
50124689;1263139-25769;2018-04-11T00:24:06+02:00;2021-05-05T14:49:16+02:00;59;RATP;REPUBLIQUE - FRANCOIS MITTERRAND;649702;6867239;25769;bus;5989;2;true;unknown;unknown;Clichy;92024;48.903185489417254,2.313873830499222
50124736;1263130-7832;2018-04-11T00:25:08+02:00;2021-05-05T14:49:13+02:00;59;RATP;MARCEL SEMBAT-METRO;644414;6859618;7832;bus;6068;2;false;unknown;unknown;Boulogne-Billancourt;92012;48.83421721442827,2.2427402242522865
50124752;1263123-1327562;2018-04-11T00:24:51+02:00;2021-05-05T14:49:11+02:00;59;RATP;MAIRIE DE COURBEVOIE;645504;6866392;18259;bus;6086;3;true;unknown;unknown;Courbevoie;92026;48.895227151753346,2.2567199912312725
50124777;1263099-24323;2018-04-11T00:25:53+02:00;2021-05-05T14:49:03+02:00;59;RATP;RUE DE L'INDUSTRIE;644726;6868512;24323;bus;6111;3;true;unknown;unknown;Colombes;92025;48.91422472540049,2.2458332026274688
50124790;1263086-24311;2018-04-11T00:25:30+02:00;2021-05-05T14:48:59+02:00;59;RATP;PLACE MERMOZ;646789;6867185;24311;bus;6124;3;true;unknown;unknown;Courbevoie;92026;48.90246568393092,2.274145900056708
50124814;1263071-8134;2018-04-11T00:15:26+02:00;2021-05-05T14:48:54+02:00;59;RATP;GROS GRES;644494;6868760;8134;bus;6150;3;true;unknown;unknown;Colombes;92025;48.91643485169054,2.2426354992716537
50124817;1263068-909453;2018-04-11T00:15:15+02:00;2021-05-05T14:48:54+02:00;59;RATP;RHIN ET DANUBE;644455;6867256;24331;bus;6153;3;true;unknown;unknown;La Garenne-Colombes;92035;48.90290697564938,2.2423003010758684
50124835;1263056-1362975;2018-04-11T00:15:09+02:00;2021-05-05T14:48:50+02:00;59;RATP;REPUBLIQUE - COLOMBES;645490;6867269;420568;bus;6174;3;true;unknown;unknown;Courbevoie;92026;48.90311235655266,2.2564164165158282
50124836;1263055-1339326;2018-04-11T00:15:10+02:00;2021-05-05T14:48:50+02:00;59;RATP;CAYRON - CHEFSON;647059;6868765;39996;bus;6177;3;true;unknown;unknown;Asnières-sur-Seine;92004;48.916695938122565,2.2776316130625456
50124844;1263054-883922;2018-04-11T00:15:12+02:00;2021-05-05T14:48:49+02:00;59;RATP;PONT DE SEVRES;643448;6859087;12939;bus;6196;3;false;unknown;unknown;Boulogne-Billancourt;92012;48.82935790340823,2.2296516019813306
50124856;1263052-1376760;2018-04-11T00:15:06+02:00;2021-05-05T14:48:49+02:00;59;RATP;FERME DE MALABRY;644774;6852455;420456;bus;6213;3;false;unknown;unknown;Châtenay-Malabry;92019;48.769829595492986,2.2485728799570293
50124879;1263038-1376886;2018-04-11T00:15:03+02:00;2021-05-05T14:48:43+02:00;59;RATP;LA BRIAUDE;647049;6851668;12210;bus;6265;3;true;unknown;unknown;Châtenay-Malabry;92019;48.762942369500344,2.279623377150323
50124968;1263025-1370709;2018-04-11T00:15:28+02:00;2021-05-05T14:48:39+02:00;59;RATP;CHEVREUL;646126;6867738;36822;bus;6388;3;true;unknown;unknown;Bois-Colombes;92009;48.90738334698931,2.2650321891639495
50124974;1263019-737385;2018-04-11T00:15:32+02:00;2021-05-05T14:48:37+02:00;59;RATP;NORMANDIE;644424;6866771;420570;bus;6394;3;true;unknown;unknown;Courbevoie;92026;48.89854296917093,2.241940963308309
50125213;1263007-1039266;2018-04-11T00:14:51+02:00;2021-05-05T14:48:33+02:00;59;RATP;HOPITAL PERCY;645484;6857392;28589;bus;6724;2;true;unknown;unknown;Clamart;92023;48.814290032874865,2.2576012989433463
50125269;1262988-7745;2018-04-11T00:14:44+02:00;2021-05-05T14:48:27+02:00;59;RATP;MARIE DOFFE;646749;6856238;7745;bus;6823;3;true;unknown;unknown;Châtillon;92020;48.8040175896497,2.274971376362638
50125292;1262977-20515;2018-04-11T00:14:34+02:00;2021-05-05T14:48:23+02:00;59;RATP;D'ESTIENNE D'ORVES;645559;6856833;20515;bus;6873;3;true;unknown;unknown;Clamart;92023;48.80926918658224,2.2586940529114097
50125293;1262976-1039269;2018-04-11T00:14:34+02:00;2021-05-05T14:48:23+02:00;59;RATP;HOPITAL PERCY;645496;6857429;8096;bus;6874;2;true;unknown;unknown;Clamart;92023;48.814623793995935,2.2577599691212584
